______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/1732: Loss: 0.84 | Accuracy: 0.71
[Training] Itteration/Batch: 1675/2176: Loss: 0.42 | Accuracy: 1.00
[Training] Itteration/Batch: 1700/2176: Loss: 0.88 | Accuracy: 0.93
[Training] Itteration/Batch: 1725/2176: Loss: 0.38 | Accuracy: 1.00
[Training] Itteration/Batch: 1750/2176: Loss: 1.24 | Accuracy: 0.94
[Training] Itteration/Batch: 1775/2176: Loss: 0.46 | Accuracy: 1.00
[Training] Itteration/Batch: 1800/2176: Loss: 1.49 | Accuracy: 0.94
[Training] Itteration/Batch: 1825/2176: Loss: 1.82 | Accuracy: 0.95
[Training] Itteration/Batch: 1850/2176: Loss: 2.13 | Accuracy: 0.87
[Training] Itteration/Batch: 1875/2176: Loss: 1.64 | Accuracy: 0.98
[Training] Itteration/Batch: 1900/2176: Loss: 0.96 | Accuracy: 0.91
[Training] Itteration/Batch: 1925/2176: Loss: 0.42 | Accuracy: 1.00
[Training] Itteration/Batch: 1950/2176: Loss: 2.15 | Accuracy: 0.89
[Training] Itteration/Batch: 1975/2176: Loss: 0.74 | Accuracy: 0.91
[Training] Itteration/Batch: 2000/2176: Loss: 1.35 | Accuracy: 0.96
[Training] Itteration/Batch: 2025/2176: Loss: 1.17 | Accuracy: 0.92
[Training] Itteration/Batch: 2050/2176: Loss: 1.59 | Accuracy: 0.91
[Training] Itteration/Batch: 2075/2176: Loss: 1.62 | Accuracy: 0.93
[Training] Itteration/Batch: 2100/2176: Loss: 1.18 | Accuracy: 0.85
[Training] Itteration/Batch: 2125/2176: Loss: 0.67 | Accuracy: 0.93
[Training] Itteration/Batch: 2150/2176: Loss: 1.89 | Accuracy: 0.82
[Training] Itteration/Batch: 2175/2176: Loss: 2.35 | Accuracy: 0.93

Epoch 2: Val Bin. F1 Majority 0.3729957938194275 | Val Macro F1 Majority 0.66962303224403 |             Val Bin F1 Individual 0.3710515797138214 | Val Macro F1 Individual 0.665261960554711 |             Val Accuracy Majority 0.9359482526779175 | Val Accuracy Individual 0.923851490020752 | Training Loss:1.2630196809768677 |             Val Loss 1.2642674446105957 | Train Runtime Millis 214433.31577198114 | Val Runtime Millis 40424.802712048404

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 0.67 | Accuracy: 0.98
[Training] Itteration/Batch:  25/2176: Loss: 0.55 | Accuracy: 0.95
[Training] Itteration/Batch:  50/2176: Loss: 0.62 | Accuracy: 0.96
[Training] Itteration/Batch:  75/2176: Loss: 0.32 | Accuracy: 1.00
[Training] Itteration/Batch: 100/2176: Loss: 3.84 | Accuracy: 0.91
[Training] Itteration/Batch: 125/2176: Loss: 0.90 | Accuracy: 0.89
[Training] Itteration/Batch: 150/2176: Loss: 0.91 | Accuracy: 0.98
[Training] Itteration/Batch: 175/2176: Loss: 0.58 | Accuracy: 0.98
[Training] Itteration/Batch: 200/2176: Loss: 2.55 | Accuracy: 0.72
[Training] Itteration/Batch: 225/2176: Loss: 0.69 | Accuracy: 0.95
[Training] Itteration/Batch: 250/2176: Loss: 0.79 | Accuracy: 0.94
[Training] Itteration/Batch: 275/2176: Loss: 0.58 | Accuracy: 0.98
[Training] Itteration/Batch: 300/2176: Loss: 0.57 | Accuracy: 1.00
[Training] Itteration/Batch: 325/2176: Loss: 0.32 | Accuracy: 1.00
[Training] Itteration/Batch: 350/2176: Loss: 0.92 | Accuracy: 0.93
[Training] Itteration/Batch: 375/2176: Loss: 1.58 | Accuracy: 0.84
[Training] Itteration/Batch: 400/2176: Loss: 0.38 | Accuracy: 1.00
[Training] Itteration/Batch: 425/2176: Loss: 0.82 | Accuracy: 0.95
[Training] Itteration/Batch: 450/2176: Loss: 0.28 | Accuracy: 1.00
[Training] Itteration/Batch: 475/2176: Loss: 2.23 | Accuracy: 0.83
[Training] Itteration/Batch: 500/2176: Loss: 1.41 | Accuracy: 0.87
[Training] Itteration/Batch: 525/2176: Loss: 0.42 | Accuracy: 0.95
[Training] Itteration/Batch: 550/2176: Loss: 0.74 | Accuracy: 0.98
[Training] Itteration/Batch: 575/2176: Loss: 1.54 | Accuracy: 0.92
[Training] Itteration/Batch: 600/2176: Loss: 2.58 | Accuracy: 0.94
[Training] Itteration/Batch: 625/2176: Loss: 0.89 | Accuracy: 0.90
[Training] Itteration/Batch: 650/2176: Loss: 1.11 | Accuracy: 0.98
[Training] Itteration/Batch: 675/2176: Loss: 0.36 | Accuracy: 1.00
[Training] Itteration/Batch: 700/2176: Loss: 0.82 | Accuracy: 0.93
[Training] Itteration/Batch: 725/2176: Loss: 1.29 | Accuracy: 0.97
[Training] Itteration/Batch: 750/2176: Loss: 2.81 | Accuracy: 0.95
[Training] Itteration/Batch: 775/2176: Loss: 1.41 | Accuracy: 0.87
[Training] Itteration/Batch: 800/2176: Loss: 2.01 | Accuracy: 0.93
[Training] Itteration/Batch: 825/2176: Loss: 0.49 | Accuracy: 0.94
[Training] Itteration/Batch: 850/2176: Loss: 0.31 | Accuracy: 1.00
[Training] Itteration/Batch: 875/2176: Loss: 0.64 | Accuracy: 0.98
[Training] Itteration/Batch: 900/2176: Loss: 0.79 | Accuracy: 0.94
[Training] Itteration/Batch: 925/2176: Loss: 0.45 | Accuracy: 1.00
[Training] Itteration/Batch: 950/2176: Loss: 0.99 | Accuracy: 0.90
[Training] Itteration/Batch: 975/2176: Loss: 1.37 | Accuracy: 0.88
[Training] Itteration/Batch: 1000/2176: Loss: 2.55 | Accuracy: 0.78
[Training] Itteration/Batch: 1025/2176: Loss: 1.05 | Accuracy: 0.88
[Training] Itteration/Batch: 1050/2176: Loss: 0.63 | Accuracy: 0.98
[Training] Itteration/Batch: 1075/2176: Loss: 1.25 | Accuracy: 0.98
[Training] Itteration/Batch: 1100/2176: Loss: 1.22 | Accuracy: 0.94
[Training] Itteration/Batch: 1125/2176: Loss: 1.01 | Accuracy: 0.91
[Training] Itteration/Batch: 1150/2176: Loss: 0.44 | Accuracy: 0.98
[Training] Itteration/Batch: 1175/2176: Loss: 0.94 | Accuracy: 0.90
[Training] Itteration/Batch: 1200/2176: Loss: 0.40 | Accuracy: 1.00
[Training] Itteration/Batch: 1225/2176: Loss: 0.85 | Accuracy: 0.93
[Training] Itteration/Batch: 1250/2176: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 1275/2176: Loss: 0.48 | Accuracy: 0.98
[Training] Itteration/Batch: 1300/2176: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 1325/2176: Loss: 1.35 | Accuracy: 0.90
[Training] Itteration/Batch: 1350/2176: Loss: 0.58 | Accuracy: 0.96
[Training] Itteration/Batch: 1375/2176: Loss: 0.80 | Accuracy: 0.91
[Training] Itteration/Batch: 1400/2176: Loss: 0.66 | Accuracy: 0.95
[Training] Itteration/Batch: 1425/2176: Loss: 2.19 | Accuracy: 0.71
[Training] Itteration/Batch: 1450/2176: Loss: 1.52 | Accuracy: 0.89
[Training] Itteration/Batch: 1475/2176: Loss: 0.51 | Accuracy: 0.98
[Training] Itteration/Batch: 1500/2176: Loss: 1.19 | Accuracy: 0.85
[Training] Itteration/Batch: 1525/2176: Loss: 0.98 | Accuracy: 0.98
[Training] Itteration/Batch: 1550/2176: Loss: 0.58 | Accuracy: 0.93
[Training] Itteration/Batch: 1575/2176: Loss: 1.28 | Accuracy: 0.94
[Training] Itteration/Batch: 1600/2176: Loss: 0.37 | Accuracy: 1.00
[Training] Itteration/Batch: 1625/2176: Loss: 0.44 | Accuracy: 1.00
[Training] Itteration/Batch: 1650/2176: Loss: 4.15 | Accuracy: 0.94
[Training] Itteration/Batch: 1675/2176: Loss: 0.59 | Accuracy: 0.96
[Training] Itteration/Batch: 1700/2176: Loss: 0.68 | Accuracy: 0.94
[Training] Itteration/Batch: 1725/2176: Loss: 0.64 | Accuracy: 0.95
[Training] Itteration/Batch: 1750/2176: Loss: 0.68 | Accuracy: 0.92
[Training] Itteration/Batch: 1775/2176: Loss: 1.12 | Accuracy: 0.95
[Training] Itteration/Batch: 1800/2176: Loss: 0.55 | Accuracy: 0.96
[Training] Itteration/Batch: 1825/2176: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch: 1850/2176: Loss: 1.16 | Accuracy: 0.87
[Training] Itteration/Batch: 1875/2176: Loss: 1.42 | Accuracy: 0.97
[Training] Itteration/Batch: 1900/2176: Loss: 1.89 | Accuracy: 0.91
[Training] Itteration/Batch: 1925/2176: Loss: 0.68 | Accuracy: 0.93
[Training] Itteration/Batch: 1950/2176: Loss: 2.41 | Accuracy: 0.93
[Training] Itteration/Batch: 1975/2176: Loss: 0.88 | Accuracy: 1.00
[Training] Itteration/Batch: 2000/2176: Loss: 0.91 | Accuracy: 0.88
[Training] Itteration/Batch: 2025/2176: Loss: 1.09 | Accuracy: 0.90
[Training] Itteration/Batch: 2050/2176: Loss: 0.26 | Accuracy: 1.00
[Training] Itteration/Batch: 2075/2176: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 2100/2176: Loss: 0.26 | Accuracy: 1.00
[Training] Itteration/Batch: 2125/2176: Loss: 0.99 | Accuracy: 0.88
[Training] Itteration/Batch: 2150/2176: Loss: 0.93 | Accuracy: 0.96
[Training] Itteration/Batch: 2175/2176: Loss: 0.35 | Accuracy: 1.00

Epoch 3: Val Bin. F1 Majority 0.33738383650779724 | Val Macro F1 Majority 0.647431430164049 |             Val Bin F1 Individual 0.3512110710144043 | Val Macro F1 Individual 0.651206723090456 |             Val Accuracy Majority 0.9200862050056458 | Val Accuracy Individual 0.9092317223548889 | Training Loss:1.0617218017578125 |             Val Loss 1.2444909811019897 | Train Runtime Millis 215367.0135899447 | Val Runtime Millis 40264.62537201587

______________________________	 Running Epoch 4 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 0.84 | Accuracy: 0.98
[Training] Itteration/Batch:  25/2176: Loss: 1.23 | Accuracy: 0.80
[Training] Itteration/Batch:  50/2176: Loss: 0.62 | Accuracy: 0.95
[Training] Itteration/Batch:  75/2176: Loss: 0.51 | Accuracy: 0.97
[Training] Itteration/Batch: 100/2176: Loss: 1.90 | Accuracy: 0.89
[Training] Itteration/Batch: 125/2176: Loss: 0.79 | Accuracy: 0.92
[Training] Itteration/Batch: 150/2176: Loss: 0.42 | Accuracy: 0.92
[Training] Itteration/Batch: 175/2176: Loss: 0.31 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2176: Loss: 0.80 | Accuracy: 0.92
[Training] Itteration/Batch: 225/2176: Loss: 0.97 | Accuracy: 0.95
[Training] Itteration/Batch: 250/2176: Loss: 1.08 | Accuracy: 0.93
[Training] Itteration/Batch: 275/2176: Loss: 2.82 | Accuracy: 0.91
[Training] Itteration/Batch: 300/2176: Loss: 0.32 | Accuracy: 1.00
[Training] Itteration/Batch: 325/2176: Loss: 1.46 | Accuracy: 0.81
[Training] Itteration/Batch: 350/2176: Loss: 0.79 | Accuracy: 0.94
[Training] Itteration/Batch: 375/2176: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 400/2176: Loss: 1.04 | Accuracy: 0.88
[Training] Itteration/Batch: 425/2176: Loss: 1.05 | Accuracy: 0.96
[Training] Itteration/Batch: 450/2176: Loss: 0.38 | Accuracy: 0.96
[Training] Itteration/Batch: 475/2176: Loss: 0.57 | Accuracy: 0.98
[Training] Itteration/Batch: 500/2176: Loss: 0.66 | Accuracy: 0.94
[Training] Itteration/Batch: 525/2176: Loss: 0.34 | Accuracy: 1.00
[Training] Itteration/Batch: 550/2176: Loss: 1.06 | Accuracy: 0.98
[Training] Itteration/Batch: 575/2176: Loss: 1.86 | Accuracy: 0.90
[Training] Itteration/Batch: 600/2176: Loss: 0.88 | Accuracy: 0.91
[Training] Itteration/Batch: 625/2176: Loss: 1.77 | Accuracy: 0.77
[Training] Itteration/Batch: 650/2176: Loss: 1.94 | Accuracy: 0.98
[Training] Itteration/Batch: 675/2176: Loss: 1.18 | Accuracy: 0.96
[Training] Itteration/Batch: 700/2176: Loss: 0.36 | Accuracy: 0.98
[Training] Itteration/Batch: 725/2176: Loss: 0.68 | Accuracy: 0.93
[Training] Itteration/Batch: 750/2176: Loss: 0.45 | Accuracy: 0.98
[Training] Itteration/Batch: 775/2176: Loss: 0.45 | Accuracy: 0.96
[Training] Itteration/Batch: 800/2176: Loss: 0.62 | Accuracy: 0.95
[Training] Itteration/Batch: 825/2176: Loss: 1.32 | Accuracy: 0.88
[Training] Itteration/Batch: 850/2176: Loss: 0.36 | Accuracy: 0.97
[Training] Itteration/Batch: 875/2176: Loss: 0.91 | Accuracy: 0.91
[Training] Itteration/Batch: 900/2176: Loss: 0.60 | Accuracy: 0.98
[Training] Itteration/Batch: 925/2176: Loss: 4.89 | Accuracy: 0.92
[Training] Itteration/Batch: 950/2176: Loss: 1.11 | Accuracy: 0.96
[Training] Itteration/Batch: 975/2176: Loss: 1.02 | Accuracy: 0.93
[Training] Itteration/Batch: 1000/2176: Loss: 1.02 | Accuracy: 0.94
[Training] Itteration/Batch: 1025/2176: Loss: 1.36 | Accuracy: 0.97
[Training] Itteration/Batch: 1050/2176: Loss: 1.23 | Accuracy: 0.95
[Training] Itteration/Batch: 1075/2176: Loss: 0.95 | Accuracy: 0.95
[Training] Itteration/Batch: 1100/2176: Loss: 0.41 | Accuracy: 0.98
[Training] Itteration/Batch: 1125/2176: Loss: 1.10 | Accuracy: 0.93
[Training] Itteration/Batch: 1150/2176: Loss: 0.35 | Accuracy: 1.00
[Training] Itteration/Batch: 1175/2176: Loss: 0.83 | Accuracy: 0.97
[Training] Itteration/Batch: 1200/2176: Loss: 1.49 | Accuracy: 0.97
[Training] Itteration/Batch: 1225/2176: Loss: 0.85 | Accuracy: 0.93
[Training] Itteration/Batch: 1250/2176: Loss: 1.57 | Accuracy: 0.93
[Training] Itteration/Batch: 1275/2176: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 1300/2176: Loss: 0.59 | Accuracy: 0.94
[Training] Itteration/Batch: 1325/2176: Loss: 0.66 | Accuracy: 0.95
[Training] Itteration/Batch: 1350/2176: Loss: 0.76 | Accuracy: 0.91
[Training] Itteration/Batch: 1375/2176: Loss: 0.85 | Accuracy: 0.98
[Training] Itteration/Batch: 1400/2176: Loss: 0.52 | Accuracy: 0.97
[Training] Itteration/Batch: 1425/2176: Loss: 1.06 | Accuracy: 0.93
[Training] Itteration/Batch: 1450/2176: Loss: 0.45 | Accuracy: 0.94
[Training] Itteration/Batch: 1475/2176: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 1500/2176: Loss: 0.31 | Accuracy: 0.94
[Training] Itteration/Batch: 1525/2176: Loss: 2.23 | Accuracy: 0.85
[Training] Itteration/Batch: 1550/2176: Loss: 1.78 | Accuracy: 0.96
[Training] Itteration/Batch: 1575/2176: Loss: 1.39 | Accuracy: 0.91
[Training] Itteration/Batch: 1600/2176: Loss: 0.86 | Accuracy: 0.95
[Training] Itteration/Batch: 1625/2176: Loss: 0.45 | Accuracy: 0.98
[Training] Itteration/Batch: 1650/2176: Loss: 1.89 | Accuracy: 0.87
[Training] Itteration/Batch: 1675/2176: Loss: 0.92 | Accuracy: 0.98
[Training] Itteration/Batch: 1700/2176: Loss: 1.08 | Accuracy: 0.96
[Training] Itteration/Batch: 1725/2176: Loss: 0.46 | Accuracy: 0.95
[Training] Itteration/Batch: 1750/2176: Loss: 1.51 | Accuracy: 0.79
[Training] Itteration/Batch: 1775/2176: Loss: 2.26 | Accuracy: 0.82
[Training] Itteration/Batch: 1800/2176: Loss: 0.53 | Accuracy: 1.00
[Training] Itteration/Batch: 1825/2176: Loss: 1.67 | Accuracy: 0.81
[Training] Itteration/Batch: 1850/2176: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 1875/2176: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 1900/2176: Loss: 0.95 | Accuracy: 0.91
[Training] Itteration/Batch: 1925/2176: Loss: 0.86 | Accuracy: 0.93
[Training] Itteration/Batch: 1950/2176: Loss: 0.78 | Accuracy: 0.96
[Training] Itteration/Batch: 1975/2176: Loss: 0.88 | Accuracy: 0.91
[Training] Itteration/Batch: 2000/2176: Loss: 2.04 | Accuracy: 0.91
[Training] Itteration/Batch: 2025/2176: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch: 2050/2176: Loss: 0.56 | Accuracy: 0.94
[Training] Itteration/Batch: 2075/2176: Loss: 0.54 | Accuracy: 0.94
[Training] Itteration/Batch: 2100/2176: Loss: 0.37 | Accuracy: 0.94
[Training] Itteration/Batch: 2125/2176: Loss: 0.89 | Accuracy: 0.92
[Training] Itteration/Batch: 2150/2176: Loss: 1.63 | Accuracy: 0.92
[Training] Itteration/Batch: 2175/2176: Loss: 0.13 | Accuracy: 1.00

Epoch 4: Val Bin. F1 Majority 0.3833634853363037 | Val Macro F1 Majority 0.6762476814911006 |             Val Bin F1 Individual 0.3766206204891205 | Val Macro F1 Individual 0.6694904475511351 |             Val Accuracy Majority 0.9412068724632263 | Val Accuracy Individual 0.9290071129798889 | Training Loss:0.934927225112915 |             Val Loss 1.2525736093521118 | Train Runtime Millis 215470.18965997268 | Val Runtime Millis 40351.943135028705

______________________________	 Running Epoch 5 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 0.71 | Accuracy: 0.93
[Training] Itteration/Batch:  25/2176: Loss: 1.65 | Accuracy: 0.95
[Training] Itteration/Batch:  50/2176: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch:  75/2176: Loss: 1.22 | Accuracy: 0.98
[Training] Itteration/Batch: 100/2176: Loss: 3.30 | Accuracy: 0.90
[Training] Itteration/Batch: 125/2176: Loss: 1.91 | Accuracy: 0.87
[Training] Itteration/Batch: 150/2176: Loss: 1.22 | Accuracy: 0.87
[Training] Itteration/Batch: 175/2176: Loss: 1.44 | Accuracy: 0.98
[Training] Itteration/Batch: 200/2176: Loss: 1.17 | Accuracy: 0.79
[Training] Itteration/Batch: 225/2176: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 250/2176: Loss: 0.52 | Accuracy: 0.93
[Training] Itteration/Batch: 275/2176: Loss: 1.73 | Accuracy: 0.82
[Training] Itteration/Batch: 300/2176: Loss: 0.61 | Accuracy: 0.98
[Training] Itteration/Batch: 325/2176: Loss: 0.42 | Accuracy: 0.98
[Training] Itteration/Batch: 350/2176: Loss: 1.50 | Accuracy: 0.91
[Training] Itteration/Batch: 375/2176: Loss: 1.42 | Accuracy: 0.92
[Training] Itteration/Batch: 400/2176: Loss: 0.98 | Accuracy: 0.85
[Training] Itteration/Batch: 425/2176: Loss: 0.82 | Accuracy: 0.93
[Training] Itteration/Batch: 450/2176: Loss: 2.05 | Accuracy: 0.90
[Training] Itteration/Batch: 475/2176: Loss: 1.00 | Accuracy: 0.93
[Training] Itteration/Batch: 500/2176: Loss: 0.74 | Accuracy: 0.95
[Training] Itteration/Batch: 525/2176: Loss: 0.70 | Accuracy: 0.93
[Training] Itteration/Batch: 550/2176: Loss: 0.75 | Accuracy: 0.89
[Training] Itteration/Batch: 575/2176: Loss: 1.11 | Accuracy: 0.93
[Training] Itteration/Batch: 600/2176: Loss: 1.04 | Accuracy: 0.93
[Training] Itteration/Batch: 625/2176: Loss: 0.31 | Accuracy: 0.98
[Training] Itteration/Batch: 650/2176: Loss: 0.88 | Accuracy: 0.93
[Training] Itteration/Batch: 675/2176: Loss: 0.46 | Accuracy: 0.93
[Training] Itteration/Batch: 700/2176: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 725/2176: Loss: 0.56 | Accuracy: 0.93
[Training] Itteration/Batch: 750/2176: Loss: 0.44 | Accuracy: 0.94
[Training] Itteration/Batch: 775/2176: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 800/2176: Loss: 0.65 | Accuracy: 0.95
[Training] Itteration/Batch: 825/2176: Loss: 0.83 | Accuracy: 0.93
[Training] Itteration/Batch: 850/2176: Loss: 1.25 | Accuracy: 0.87
[Training] Itteration/Batch: 875/2176: Loss: 0.33 | Accuracy: 1.00
[Training] Itteration/Batch: 900/2176: Loss: 0.35 | Accuracy: 0.98
[Training] Itteration/Batch: 925/2176: Loss: 0.35 | Accuracy: 1.00
[Training] Itteration/Batch: 950/2176: Loss: 0.51 | Accuracy: 0.96
[Training] Itteration/Batch: 975/2176: Loss: 1.19 | Accuracy: 0.92
[Training] Itteration/Batch: 1000/2176: Loss: 0.90 | Accuracy: 0.95
[Training] Itteration/Batch: 1025/2176: Loss: 1.33 | Accuracy: 0.88
[Training] Itteration/Batch: 1050/2176: Loss: 0.80 | Accuracy: 0.93
[Training] Itteration/Batch: 1075/2176: Loss: 0.91 | Accuracy: 0.98
[Training] Itteration/Batch: 1100/2176: Loss: 0.29 | Accuracy: 1.00
[Training] Itteration/Batch: 1125/2176: Loss: 0.94 | Accuracy: 0.93
[Training] Itteration/Batch: 1150/2176: Loss: 0.68 | Accuracy: 0.93
[Training] Itteration/Batch: 1175/2176: Loss: 1.63 | Accuracy: 0.85
[Training] Itteration/Batch: 1200/2176: Loss: 1.01 | Accuracy: 0.98
[Training] Itteration/Batch: 1225/2176: Loss: 0.54 | Accuracy: 0.95
[Training] Itteration/Batch: 1250/2176: Loss: 0.21 | Accuracy: 1.00
[Training] Itteration/Batch: 1275/2176: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 1300/2176: Loss: 2.54 | Accuracy: 0.87
[Training] Itteration/Batch: 1325/2176: Loss: 0.40 | Accuracy: 1.00
[Training] Itteration/Batch: 1350/2176: Loss: 0.41 | Accuracy: 0.96
[Training] Itteration/Batch: 1375/2176: Loss: 0.69 | Accuracy: 0.96
[Training] Itteration/Batch: 1400/2176: Loss: 0.26 | Accuracy: 1.00
[Training] Itteration/Batch: 1425/2176: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 1450/2176: Loss: 0.47 | Accuracy: 0.96
[Training] Itteration/Batch: 1475/2176: Loss: 1.72 | Accuracy: 0.91
[Training] Itteration/Batch: 1500/2176: Loss: 0.51 | Accuracy: 0.96
[Training] Itteration/Batch: 1525/2176: Loss: 0.50 | Accuracy: 0.95
[Training] Itteration/Batch: 1550/2176: Loss: 1.23 | Accuracy: 0.93
[Training] Itteration/Batch: 1575/2176: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 1600/2176: Loss: 0.52 | Accuracy: 0.96
[Training] Itteration/Batch: 1625/2176: Loss: 1.09 | Accuracy: 0.89
[Training] Itteration/Batch: 1650/2176: Loss: 0.92 | Accuracy: 0.98
[Training] Itteration/Batch: 1675/2176: Loss: 0.35 | Accuracy: 0.98
[Training] Itteration/Batch: 1700/2176: Loss: 0.76 | Accuracy: 0.96
[Training] Itteration/Batch: 1725/2176: Loss: 0.57 | Accuracy: 0.98
[Training] Itteration/Batch: 1750/2176: Loss: 0.35 | Accuracy: 0.96
[Training] Itteration/Batch: 1775/2176: Loss: 0.19 | Accuracy: 1.00
[Training] Itteration/Batch: 1800/2176: Loss: 0.35 | Accuracy: 0.96
[Training] Itteration/Batch: 1825/2176: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 1850/2176: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 1875/2176: Loss: 0.68 | Accuracy: 0.98
[Training] Itteration/Batch: 1900/2176: Loss: 1.17 | Accuracy: 0.98
[Training] Itteration/Batch: 1925/2176: Loss: 0.95 | Accuracy: 0.94
[Training] Itteration/Batch: 1950/2176: Loss: 0.19 | Accuracy: 1.00
[Training] Itteration/Batch: 1975/2176: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 2000/2176: Loss: 0.57 | Accuracy: 0.92
[Training] Itteration/Batch: 2025/2176: Loss: 0.91 | Accuracy: 0.95
[Training] Itteration/Batch: 2050/2176: Loss: 0.97 | Accuracy: 0.88
[Training] Itteration/Batch: 2075/2176: Loss: 1.28 | Accuracy: 0.91
[Training] Itteration/Batch: 2100/2176: Loss: 1.33 | Accuracy: 0.89
[Training] Itteration/Batch: 2125/2176: Loss: 0.93 | Accuracy: 0.92
[Training] Itteration/Batch: 2150/2176: Loss: 0.84 | Accuracy: 0.98
[Training] Itteration/Batch: 2175/2176: Loss: 3.57 | Accuracy: 0.75

Epoch 5: Val Bin. F1 Majority 0.3404580056667328 | Val Macro F1 Majority 0.6504939688030715 |             Val Bin F1 Individual 0.3587941527366638 | Val Macro F1 Individual 0.6569485211222837 |             Val Accuracy Majority 0.9255172610282898 | Val Accuracy Individual 0.9160817265510559 | Training Loss:0.8331932425498962 |             Val Loss 1.278910756111145 | Train Runtime Millis 215219.8786640074 | Val Runtime Millis 40410.94494203571

______________________________	 Running Epoch 1 of 10 	______________________________
